Cliente;Regional2;Gerencia2;SubCanal2;Categoria;Nevera
423;Regional 1;Gerencia_3;Subcanal_4;Categoria_2;1
424;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;0
425;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;1
426;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;1
427;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
428;Regional 1;Gerencia_6;Subcanal_9;Categoria_3;0
429;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;1
430;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
431;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
432;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
433;Regional 1;Gerencia_4;Subcanal_11;Categoria_2;0
434;Regional 1;Gerencia_4;Subcanal_4;Categoria_1;0
435;Regional 1;Gerencia_2;Subcanal_10;Categoria_3;1
436;Regional 1;Gerencia_4;Subcanal_9;Categoria_1;0
437;Regional 1;Gerencia_4;Subcanal_8;Categoria_2;0
438;Regional 1;Gerencia_3;Subcanal_4;Categoria_3;1
439;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;1
440;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
441;Regional 1;Gerencia_3;Subcanal_6;Categoria_2;0
442;Regional 1;Gerencia_4;Subcanal_10;Categoria_2;0
443;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
444;Regional 1;Gerencia_4;Subcanal_11;Categoria_3;0
445;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;1
446;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
447;Regional 1;Gerencia_4;Subcanal_4;Categoria_3;1
448;Regional 1;Gerencia_2;Subcanal_4;Categoria_2;1
449;Regional 1;Gerencia_4;Subcanal_7;Categoria_2;1
450;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
451;Regional 1;Gerencia_4;Subcanal_11;Categoria_3;0
452;Regional 1;Gerencia_4;Subcanal_11;Categoria_3;0
453;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
454;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;1
455;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;1
456;Regional 1;Gerencia_3;Subcanal_11;Categoria_2;0
457;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
458;Regional 1;Gerencia_3;Subcanal_2;Categoria_1;0
459;Regional 1;Gerencia_5;Subcanal_3;Categoria_1;0
460;Regional 1;Gerencia_5;Subcanal_4;Categoria_1;0
461;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
462;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
463;Regional 1;Gerencia_5;Subcanal_3;Categoria_2;0
464;Regional 1;Gerencia_4;Subcanal_2;Categoria_2;0
465;Regional 1;Gerencia_3;Subcanal_1;Categoria_1;1
466;Regional 1;Gerencia_4;Subcanal_11;Categoria_2;0
467;Regional 1;Gerencia_2;Subcanal_3;Categoria_2;1
468;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
469;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
470;Regional 1;Gerencia_2;Subcanal_11;Categoria_2;0
471;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
472;Regional 1;Gerencia_2;Subcanal_3;Categoria_1;0
473;Regional 1;Gerencia_2;Subcanal_3;Categoria_3;0
474;Regional 1;Gerencia_2;Subcanal_2;Categoria_2;1
475;Regional 1;Gerencia_2;Subcanal_4;Categoria_2;1
476;Regional 1;Gerencia_3;Subcanal_6;Categoria_3;0
477;Regional 1;Gerencia_2;Subcanal_1;Categoria_3;0
478;Regional 1;Gerencia_5;Subcanal_4;Categoria_2;1
479;Regional 1;Gerencia_5;Subcanal_4;Categoria_2;1
480;Regional 1;Gerencia_2;Subcanal_11;Categoria_2;0
481;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
482;Regional 1;Gerencia_4;Subcanal_15;Categoria_5;0
483;Regional 1;Gerencia_3;Subcanal_1;Categoria_1;1
484;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
485;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;0
486;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
487;Regional 1;Gerencia_3;Subcanal_6;Categoria_1;1
488;Regional 1;Gerencia_2;Subcanal_1;Categoria_2;1
489;Regional 1;Gerencia_2;Subcanal_11;Categoria_1;1
490;Regional 1;Gerencia_3;Subcanal_1;Categoria_5;1
491;Regional 1;Gerencia_2;Subcanal_1;Categoria_2;1
492;Regional 1;Gerencia_3;Subcanal_4;Categoria_1;1
493;Regional 1;Gerencia_2;Subcanal_1;Categoria_3;1
494;Regional 1;Gerencia_5;Subcanal_3;Categoria_1;0
495;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
496;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;1
497;Regional 1;Gerencia_2;Subcanal_10;Categoria_2;0
498;Regional 1;Gerencia_4;Subcanal_9;Categoria_5;0
499;Regional 1;Gerencia_4;Subcanal_5;Categoria_2;1
500;Regional 1;Gerencia_2;Subcanal_2;Categoria_1;1
501;Regional 1;Gerencia_2;Subcanal_1;Categoria_3;1
502;Regional 1;Gerencia_4;Subcanal_12;Categoria_5;1
503;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
504;Regional 1;Gerencia_2;Subcanal_4;Categoria_3;1
505;Regional 1;Gerencia_4;Subcanal_6;Categoria_3;0
506;Regional 1;Gerencia_6;Subcanal_15;Categoria_2;0
507;Regional 1;Gerencia_4;Subcanal_1;Categoria_2;1
508;Regional 1;Gerencia_3;Subcanal_4;Categoria_1;1
509;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
510;Regional 1;Gerencia_3;Subcanal_3;Categoria_4;0
511;Regional 1;Gerencia_4;Subcanal_2;Categoria_2;0
512;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
513;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;0
514;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
515;Regional 1;Gerencia_2;Subcanal_1;Categoria_3;1
516;Regional 1;Gerencia_2;Subcanal_6;Categoria_2;1
517;Regional 1;Gerencia_4;Subcanal_6;Categoria_2;0
518;Regional 1;Gerencia_4;Subcanal_11;Categoria_6;0
519;Regional 1;Gerencia_4;Subcanal_4;Categoria_6;1
520;Regional 1;Gerencia_2;Subcanal_5;Categoria_3;1
521;Regional 1;Gerencia_4;Subcanal_1;Categoria_2;1
522;Regional 1;Gerencia_4;Subcanal_6;Categoria_3;0
523;Regional 1;Gerencia_4;Subcanal_7;Categoria_3;1
524;Regional 1;Gerencia_3;Subcanal_8;Categoria_2;0
525;Regional 1;Gerencia_4;Subcanal_1;Categoria_2;1
526;Regional 1;Gerencia_4;Subcanal_10;Categoria_3;0
527;Regional 1;Gerencia_4;Subcanal_9;Categoria_3;1
528;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
529;Regional 1;Gerencia_2;Subcanal_1;Categoria_2;1
530;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
531;Regional 1;Gerencia_4;Subcanal_10;Categoria_2;1
532;Regional 1;Gerencia_4;Subcanal_2;Categoria_3;1
533;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;1
534;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
535;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;0
536;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
537;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
538;Regional 1;Gerencia_4;Subcanal_11;Categoria_4;0
539;Regional 1;Gerencia_2;Subcanal_3;Categoria_3;1
540;Regional 1;Gerencia_2;Subcanal_15;Categoria_1;0
541;Regional 1;Gerencia_2;Subcanal_3;Categoria_3;1
542;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
543;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;1
544;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
545;Regional 1;Gerencia_2;Subcanal_1;Categoria_3;0
546;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
547;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
548;Regional 1;Gerencia_4;Subcanal_1;Categoria_3;1
549;Regional 1;Gerencia_4;Subcanal_1;Categoria_3;0
550;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
551;Regional 1;Gerencia_4;Subcanal_2;Categoria_2;1
552;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
553;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
554;Regional 1;Gerencia_4;Subcanal_8;Categoria_2;0
555;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
556;Regional 1;Gerencia_3;Subcanal_5;Categoria_3;1
557;Regional 1;Gerencia_3;Subcanal_11;Categoria_4;0
558;Regional 1;Gerencia_4;Subcanal_10;Categoria_3;0
559;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
560;Regional 1;Gerencia_4;Subcanal_1;Categoria_1;1
561;Regional 1;Gerencia_2;Subcanal_3;Categoria_3;0
562;Regional 1;Gerencia_4;Subcanal_5;Categoria_4;1
563;Regional 1;Gerencia_4;Subcanal_4;Categoria_4;0
564;Regional 1;Gerencia_4;Subcanal_2;Categoria_2;1
565;Regional 1;Gerencia_4;Subcanal_1;Categoria_4;1
566;Regional 1;Gerencia_4;Subcanal_1;Categoria_4;1
567;Regional 1;Gerencia_4;Subcanal_12;Categoria_6;1
568;Regional 1;Gerencia_4;Subcanal_1;Categoria_3;1
569;Regional 1;Gerencia_4;Subcanal_10;Categoria_6;0
570;Regional 1;Gerencia_4;Subcanal_2;Categoria_1;1
571;Regional 1;Gerencia_4;Subcanal_1;Categoria_1;1
572;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
573;Regional 1;Gerencia_4;Subcanal_2;Categoria_2;0
574;Regional 1;Gerencia_3;Subcanal_7;Categoria_2;0
575;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
576;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
577;Regional 1;Gerencia_4;Subcanal_1;Categoria_2;1
578;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;1
579;Regional 1;Gerencia_4;Subcanal_2;Categoria_2;1
580;Regional 1;Gerencia_3;Subcanal_4;Categoria_1;1
581;Regional 1;Gerencia_4;Subcanal_3;Categoria_4;0
582;Regional 1;Gerencia_4;Subcanal_11;Categoria_4;1
583;Regional 1;Gerencia_4;Subcanal_10;Categoria_3;0
584;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
585;Regional 1;Gerencia_4;Subcanal_6;Categoria_2;0
586;Regional 1;Gerencia_4;Subcanal_2;Categoria_1;1
587;Regional 1;Gerencia_4;Subcanal_10;Categoria_3;0
588;Regional 1;Gerencia_5;Subcanal_1;Categoria_3;0
589;Regional 1;Gerencia_5;Subcanal_1;Categoria_3;1
590;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
591;Regional 1;Gerencia_4;Subcanal_1;Categoria_1;1
592;Regional 1;Gerencia_4;Subcanal_2;Categoria_1;1
593;Regional 1;Gerencia_4;Subcanal_11;Categoria_1;1
594;Regional 1;Gerencia_4;Subcanal_2;Categoria_4;1
595;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
596;Regional 1;Gerencia_4;Subcanal_4;Categoria_3;0
597;Regional 1;Gerencia_4;Subcanal_6;Categoria_3;1
598;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;1
599;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
600;Regional 1;Gerencia_3;Subcanal_2;Categoria_1;1
601;Regional 1;Gerencia_4;Subcanal_4;Categoria_3;0
602;Regional 1;Gerencia_4;Subcanal_10;Categoria_6;0
603;Regional 1;Gerencia_3;Subcanal_4;Categoria_2;1
604;Regional 1;Gerencia_3;Subcanal_11;Categoria_2;0
605;Regional 1;Gerencia_4;Subcanal_4;Categoria_2;1
606;Regional 1;Gerencia_3;Subcanal_11;Categoria_2;0
607;Regional 1;Gerencia_4;Subcanal_11;Categoria_2;1
608;Regional 1;Gerencia_3;Subcanal_11;Categoria_2;0
609;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
610;Regional 1;Gerencia_4;Subcanal_6;Categoria_3;1
611;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
612;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
613;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
614;Regional 1;Gerencia_4;Subcanal_8;Categoria_2;0
615;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
616;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
617;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
618;Regional 1;Gerencia_5;Subcanal_3;Categoria_2;0
619;Regional 1;Gerencia_5;Subcanal_6;Categoria_2;0
620;Regional 1;Gerencia_5;Subcanal_1;Categoria_2;0
621;Regional 1;Gerencia_4;Subcanal_1;Categoria_2;0
622;Regional 1;Gerencia_5;Subcanal_1;Categoria_2;0
623;Regional 1;Gerencia_4;Subcanal_1;Categoria_2;1
624;Regional 1;Gerencia_5;Subcanal_4;Categoria_2;0
625;Regional 1;Gerencia_5;Subcanal_4;Categoria_2;0
626;Regional 1;Gerencia_5;Subcanal_1;Categoria_2;0
627;Regional 1;Gerencia_4;Subcanal_1;Categoria_4;1
628;Regional 1;Gerencia_4;Subcanal_8;Categoria_4;1
629;Regional 1;Gerencia_5;Subcanal_4;Categoria_2;0
630;Regional 1;Gerencia_4;Subcanal_8;Categoria_3;1
631;Regional 1;Gerencia_5;Subcanal_1;Categoria_2;0
632;Regional 1;Gerencia_5;Subcanal_3;Categoria_2;0
633;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
634;Regional 1;Gerencia_5;Subcanal_1;Categoria_2;0
635;Regional 1;Gerencia_5;Subcanal_3;Categoria_2;0
636;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
637;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
638;Regional 1;Gerencia_5;Subcanal_11;Categoria_2;0
639;Regional 1;Gerencia_5;Subcanal_2;Categoria_2;0
640;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
641;Regional 1;Gerencia_3;Subcanal_6;Categoria_2;0
642;Regional 1;Gerencia_4;Subcanal_8;Categoria_2;1
643;Regional 1;Gerencia_3;Subcanal_1;Categoria_1;1
644;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
645;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
646;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;0
647;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
648;Regional 1;Gerencia_3;Subcanal_4;Categoria_2;1
649;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
650;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
651;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
652;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
653;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
654;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
655;Regional 1;Gerencia_3;Subcanal_9;Categoria_2;0
656;Regional 1;Gerencia_3;Subcanal_4;Categoria_1;1
657;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
658;Regional 1;Gerencia_4;Subcanal_1;Categoria_2;1
659;Regional 1;Gerencia_3;Subcanal_2;Categoria_2;1
660;Regional 1;Gerencia_4;Subcanal_4;Categoria_1;1
661;Regional 1;Gerencia_3;Subcanal_2;Categoria_2;1
662;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
663;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
664;Regional 1;Gerencia_4;Subcanal_11;Categoria_1;0
665;Regional 1;Gerencia_3;Subcanal_2;Categoria_2;1
666;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;1
667;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
668;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
669;Regional 1;Gerencia_3;Subcanal_2;Categoria_2;1
670;Regional 1;Gerencia_4;Subcanal_1;Categoria_1;0
671;Regional 1;Gerencia_3;Subcanal_6;Categoria_2;0
672;Regional 1;Gerencia_3;Subcanal_2;Categoria_1;1
673;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;0
674;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
675;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
676;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
677;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
678;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
679;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
680;Regional 1;Gerencia_4;Subcanal_4;Categoria_3;1
681;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
682;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
683;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
684;Regional 1;Gerencia_4;Subcanal_8;Categoria_3;1
685;Regional 1;Gerencia_3;Subcanal_7;Categoria_2;1
686;Regional 1;Gerencia_4;Subcanal_6;Categoria_1;1
687;Regional 1;Gerencia_4;Subcanal_7;Categoria_2;0
688;Regional 1;Gerencia_3;Subcanal_7;Categoria_2;0
689;Regional 1;Gerencia_4;Subcanal_9;Categoria_4;0
690;Regional 1;Gerencia_3;Subcanal_11;Categoria_4;0
691;Regional 1;Gerencia_4;Subcanal_6;Categoria_6;0
692;Regional 1;Gerencia_3;Subcanal_2;Categoria_4;1
693;Regional 1;Gerencia_3;Subcanal_3;Categoria_4;0
694;Regional 1;Gerencia_3;Subcanal_1;Categoria_4;1
695;Regional 1;Gerencia_4;Subcanal_12;Categoria_6;1
696;Regional 1;Gerencia_3;Subcanal_1;Categoria_4;1
697;Regional 1;Gerencia_4;Subcanal_4;Categoria_3;1
698;Regional 1;Gerencia_3;Subcanal_4;Categoria_3;1
699;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
700;Regional 1;Gerencia_4;Subcanal_9;Categoria_6;0
701;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
702;Regional 1;Gerencia_4;Subcanal_4;Categoria_2;1
703;Regional 1;Gerencia_4;Subcanal_6;Categoria_1;0
704;Regional 1;Gerencia_4;Subcanal_1;Categoria_4;1
705;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;1
706;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
707;Regional 1;Gerencia_4;Subcanal_10;Categoria_2;0
708;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
709;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;1
710;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
711;Regional 1;Gerencia_3;Subcanal_11;Categoria_3;0
712;Regional 1;Gerencia_3;Subcanal_11;Categoria_3;0
713;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
714;Regional 1;Gerencia_3;Subcanal_1;Categoria_3;1
715;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
716;Regional 1;Gerencia_4;Subcanal_1;Categoria_2;1
717;Regional 1;Gerencia_3;Subcanal_1;Categoria_3;1
718;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
719;Regional 1;Gerencia_4;Subcanal_2;Categoria_6;1
720;Regional 1;Gerencia_4;Subcanal_11;Categoria_3;0
721;Regional 1;Gerencia_4;Subcanal_11;Categoria_3;1
722;Regional 1;Gerencia_3;Subcanal_4;Categoria_3;1
723;Regional 1;Gerencia_4;Subcanal_6;Categoria_2;0
724;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
725;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
726;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
727;Regional 1;Gerencia_3;Subcanal_1;Categoria_3;0
728;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
729;Regional 1;Gerencia_4;Subcanal_4;Categoria_2;1
730;Regional 1;Gerencia_3;Subcanal_11;Categoria_3;0
731;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;1
732;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
733;Regional 1;Gerencia_4;Subcanal_13;Categoria_2;1
734;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;0
735;Regional 1;Gerencia_4;Subcanal_10;Categoria_5;0
736;Regional 1;Gerencia_4;Subcanal_10;Categoria_2;1
737;Regional 1;Gerencia_4;Subcanal_9;Categoria_6;0
738;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
739;Regional 1;Gerencia_3;Subcanal_4;Categoria_4;1
740;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
741;Regional 1;Gerencia_3;Subcanal_2;Categoria_2;1
742;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
743;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
744;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
745;Regional 1;Gerencia_3;Subcanal_1;Categoria_3;1
746;Regional 1;Gerencia_3;Subcanal_1;Categoria_3;0
747;Regional 1;Gerencia_3;Subcanal_1;Categoria_3;1
748;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
749;Regional 1;Gerencia_4;Subcanal_1;Categoria_3;0
750;Regional 1;Gerencia_4;Subcanal_1;Categoria_1;1
751;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
752;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
753;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
754;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
755;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
756;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
757;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
758;Regional 1;Gerencia_4;Subcanal_12;Categoria_2;1
759;Regional 1;Gerencia_3;Subcanal_11;Categoria_4;1
760;Regional 1;Gerencia_3;Subcanal_2;Categoria_4;1
761;Regional 1;Gerencia_3;Subcanal_2;Categoria_4;1
762;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;0
763;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
764;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
765;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
766;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
767;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
768;Regional 1;Gerencia_3;Subcanal_1;Categoria_3;0
769;Regional 1;Gerencia_3;Subcanal_1;Categoria_3;0
770;Regional 1;Gerencia_4;Subcanal_2;Categoria_2;1
771;Regional 1;Gerencia_3;Subcanal_7;Categoria_3;1
772;Regional 1;Gerencia_4;Subcanal_11;Categoria_3;0
773;Regional 1;Gerencia_4;Subcanal_9;Categoria_3;0
774;Regional 1;Gerencia_4;Subcanal_11;Categoria_3;0
775;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;0
776;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;1
777;Regional 1;Gerencia_3;Subcanal_3;Categoria_5;0
778;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
779;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
780;Regional 1;Gerencia_4;Subcanal_1;Categoria_2;0
781;Regional 1;Gerencia_4;Subcanal_2;Categoria_4;1
782;Regional 1;Gerencia_4;Subcanal_1;Categoria_3;0
783;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;1
784;Regional 1;Gerencia_3;Subcanal_2;Categoria_2;0
785;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;0
786;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;0
787;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
788;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
789;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;1
790;Regional 1;Gerencia_4;Subcanal_1;Categoria_2;0
791;Regional 1;Gerencia_3;Subcanal_8;Categoria_3;0
792;Regional 1;Gerencia_3;Subcanal_1;Categoria_3;0
793;Regional 1;Gerencia_3;Subcanal_1;Categoria_3;0
794;Regional 1;Gerencia_3;Subcanal_2;Categoria_3;1
795;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
796;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
797;Regional 1;Gerencia_4;Subcanal_5;Categoria_3;1
798;Regional 1;Gerencia_4;Subcanal_4;Categoria_2;1
799;Regional 1;Gerencia_4;Subcanal_4;Categoria_2;1
800;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
801;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
802;Regional 1;Gerencia_3;Subcanal_7;Categoria_3;1
803;Regional 1;Gerencia_3;Subcanal_1;Categoria_3;1
804;Regional 1;Gerencia_4;Subcanal_4;Categoria_1;1
805;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
806;Regional 1;Gerencia_3;Subcanal_11;Categoria_3;1
807;Regional 1;Gerencia_4;Subcanal_2;Categoria_2;1
808;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
809;Regional 1;Gerencia_3;Subcanal_8;Categoria_3;0
810;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
811;Regional 1;Gerencia_3;Subcanal_2;Categoria_3;1
812;Regional 1;Gerencia_3;Subcanal_2;Categoria_2;1
813;Regional 1;Gerencia_5;Subcanal_3;Categoria_2;0
814;Regional 1;Gerencia_5;Subcanal_3;Categoria_2;0
815;Regional 1;Gerencia_3;Subcanal_1;Categoria_3;1
816;Regional 1;Gerencia_3;Subcanal_1;Categoria_3;1
817;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;0
818;Regional 1;Gerencia_5;Subcanal_3;Categoria_2;0
819;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
820;Regional 1;Gerencia_5;Subcanal_2;Categoria_1;1
821;Regional 1;Gerencia_5;Subcanal_11;Categoria_3;0
822;Regional 1;Gerencia_3;Subcanal_4;Categoria_1;1
823;Regional 1;Gerencia_5;Subcanal_3;Categoria_2;0
824;Regional 1;Gerencia_5;Subcanal_3;Categoria_2;0
825;Regional 1;Gerencia_5;Subcanal_4;Categoria_2;1
826;Regional 1;Gerencia_5;Subcanal_3;Categoria_2;0
827;Regional 1;Gerencia_5;Subcanal_11;Categoria_2;0
828;Regional 1;Gerencia_4;Subcanal_4;Categoria_2;1
829;Regional 1;Gerencia_4;Subcanal_1;Categoria_2;1
830;Regional 1;Gerencia_4;Subcanal_2;Categoria_2;1
831;Regional 1;Gerencia_4;Subcanal_11;Categoria_2;0
832;Regional 1;Gerencia_3;Subcanal_4;Categoria_1;1
833;Regional 1;Gerencia_3;Subcanal_4;Categoria_4;1
834;Regional 1;Gerencia_4;Subcanal_11;Categoria_2;0
835;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
836;Regional 1;Gerencia_3;Subcanal_4;Categoria_3;1
837;Regional 1;Gerencia_4;Subcanal_2;Categoria_2;1
838;Regional 1;Gerencia_4;Subcanal_1;Categoria_2;1
839;Regional 1;Gerencia_3;Subcanal_4;Categoria_4;1
840;Regional 1;Gerencia_4;Subcanal_11;Categoria_2;0
841;Regional 1;Gerencia_3;Subcanal_10;Categoria_3;0
842;Regional 1;Gerencia_4;Subcanal_11;Categoria_3;1
843;Regional 1;Gerencia_3;Subcanal_4;Categoria_4;1
844;Regional 1;Gerencia_3;Subcanal_4;Categoria_4;1
845;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
